ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10401,0.16483516483516486,0.9467997811816193,2,0.11294884737296029,2005-04-03,ON HOLD,2,4,2005,Planes,118,S700_2834,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,EMEA,Brown,William,Small
10416,0.38461538461538464,1.0,3,0.3794445420703539,2005-05-10,SHIPPED,2,5,2005,Planes,118,S700_2834,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,CA,42100,Italy,EMEA,Moroni,Maurizio,Medium
10106,0.41758241758241765,0.6498905908096282,8,0.20524503572250485,2003-02-17,SHIPPED,1,2,2003,Planes,80,S700_3167,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10120,0.40659340659340665,0.6717724288840263,14,0.20483329130109032,2003-04-29,SHIPPED,2,4,2003,Planes,80,S700_3167,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10143,0.2417582417582418,0.9452954048140043,3,0.16218833336887079,2003-08-10,SHIPPED,3,8,2003,Planes,80,S700_3167,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Small
10155,0.40659340659340665,0.814004376367615,1,0.2377140243826223,2003-10-06,SHIPPED,4,10,2003,Planes,80,S700_3167,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,CA,21240,Finland,EMEA,Karttunen,Matti,Medium
10168,0.46153846153846156,0.9452954048140043,15,0.30335784928242504,2003-10-28,SHIPPED,4,10,2003,Planes,80,S700_3167,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,EMEA,Hirano,Juri,Medium
10199,0.3516483516483517,0.7592997811816193,3,0.19477496329224955,2003-12-01,SHIPPED,4,12,2003,Planes,80,S700_3167,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,CA,94019,USA,EMEA,Thompson,Steve,Medium
10210,0.27472527472527475,0.814004376367615,13,0.16148248578930302,2004-01-12,SHIPPED,1,1,2004,Planes,80,S700_3167,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223,0.21978021978021983,0.5514223194748359,15,0.09301527057122921,2004-02-20,SHIPPED,1,2,2004,Planes,80,S700_3167,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10235,0.28571428571428575,0.8905908096280089,9,0.18101093549067804,2004-04-02,SHIPPED,2,4,2004,Planes,80,S700_3167,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,EMEA,Lincoln,Elizabeth,Small
10250,0.41758241758241765,0.5514223194748359,10,0.1819520655967684,2004-05-11,SHIPPED,2,5,2004,Planes,80,S700_3167,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,EMEA,Frick,Sue,Small
10262,0.23076923076923078,0.6717724288840263,5,0.11542593122250594,2004-06-24,CANCELLED,2,6,2004,Planes,80,S700_3167,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10275,0.40659340659340665,0.6389496717724288,15,0.19724542982073678,2004-07-23,SHIPPED,3,7,2004,Planes,80,S700_3167,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Medium
10284,0.20879120879120883,0.5842450765864332,7,0.09248588488655338,2004-08-21,SHIPPED,3,8,2004,Planes,80,S700_3167,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,CA,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10296,0.17582417582417587,0.737417943107221,3,0.09525045457319381,2004-09-15,SHIPPED,3,9,2004,Planes,80,S700_3167,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,CA,80686,Germany,EMEA,Donnermeyer,Michael,Small
10308,0.16483516483516486,0.824945295404814,13,0.09919143689244722,2004-10-15,SHIPPED,4,10,2004,Planes,80,S700_3167,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,EMEA,Frick,Steve,Small
10316,0.46153846153846156,0.6608315098468271,5,0.22994970100737683,2004-11-01,SHIPPED,4,11,2004,Planes,80,S700_3167,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10328,0.29670329670329676,0.5076586433260394,13,0.11983747859480451,2004-11-12,SHIPPED,4,11,2004,Planes,80,S700_3167,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Small
10341,0.3076923076923077,1.0,5,0.23248781126223927,2004-11-24,SHIPPED,4,11,2004,Planes,80,S700_3167,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Medium
10353,0.40659340659340665,0.7531455142231949,6,0.2236448645544668,2004-12-04,SHIPPED,4,12,2004,Planes,80,S700_3167,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,EMEA,Lewis,Dan,Medium
10361,0.41758241758241765,1.0,10,0.33232112829735594,2004-12-17,SHIPPED,4,12,2004,Planes,80,S700_3167,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10375,0.41758241758241765,1.0,11,0.3475262615738784,2005-02-03,SHIPPED,1,2,2005,Planes,80,S700_3167,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Medium
10386,0.28571428571428575,0.9225929978118161,17,0.18651654661130665,2005-03-01,RESOLVED,1,3,2005,Planes,80,S700_3167,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10398,0.2527472527472528,0.5295404814004375,10,0.10442647310757486,2005-03-30,SHIPPED,1,3,2005,Planes,80,S700_3167,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,CA,51100,France,EMEA,Henriot,Paul,Small
10416,0.3626373626373627,0.5514223194748359,10,0.1572474003118964,2005-05-10,SHIPPED,2,5,2005,Planes,80,S700_3167,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,CA,42100,Italy,EMEA,Moroni,Maurizio,Small
10105,0.3626373626373627,0.7420678336980306,6,0.19722043105229375,2003-02-11,SHIPPED,1,2,2003,Ships,100,S700_3505,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Medium
10118,0.3296703296703297,1.0,1,0.27477102230993034,2003-04-21,SHIPPED,2,4,2003,Ships,100,S700_3505,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,CA,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10129,0.39560439560439564,0.8789660831509847,6,0.24602979117940516,2003-06-12,SHIPPED,2,6,2003,Ships,100,S700_3505,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,CA,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10142,0.16483516483516486,1.0,3,0.13623299440395215,2003-08-08,SHIPPED,3,8,2003,Ships,100,S700_3505,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small
10153,0.4835164835164836,0.8379376367614881,2,0.288615928479994,2003-09-28,SHIPPED,3,9,2003,Ships,100,S700_3505,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10167,0.19780219780219782,1.0,13,0.17136435190325183,2003-10-23,CANCELLED,4,10,2003,Ships,100,S700_3505,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,CA,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10177,0.41758241758241765,0.8927789934354484,4,0.26270102869932144,2003-11-07,SHIPPED,4,11,2003,Ships,100,S700_3505,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,CA,28023,Spain,EMEA,Fernandez,Jesus,Medium
10185,0.3406593406593407,1.0,4,0.2506883852045524,2003-11-14,SHIPPED,4,11,2003,Ships,100,S700_3505,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Medium
10197,0.23076923076923078,0.8927789934354484,10,0.14750670371386115,2003-11-26,SHIPPED,4,11,2003,Ships,100,S700_3505,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,CA,8022,Spain,EMEA,Saavedra,Eduardo,Small
10208,0.3406593406593407,1.0,4,0.2915496074825725,2004-01-02,SHIPPED,1,1,2004,Ships,100,S700_3505,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,CA,69004,France,EMEA,Saveley,Mary,Medium
10222,0.3516483516483517,1.0,16,0.2724196675604952,2004-02-19,SHIPPED,1,2,2004,Ships,100,S700_3505,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,EMEA,Thompson,Valarie,Medium
10232,0.46153846153846156,0.9474835886214441,1,0.3039225273460793,2004-03-20,SHIPPED,1,3,2004,Ships,100,S700_3505,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10248,0.2637362637362638,1.0,7,0.20317160845752452,2004-05-07,CANCELLED,2,5,2004,Ships,100,S700_3505,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,EMEA,Yu,Kwai,Medium
10261,0.20879120879120883,0.8379376367614881,5,0.12658346978494442,2004-06-17,SHIPPED,2,6,2004,Ships,100,S700_3505,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,EMEA,Fresnisre,Jean,Small
10273,0.3736263736263737,0.8105853391684903,8,0.2179208818389094,2004-07-21,SHIPPED,3,7,2004,Ships,100,S700_3505,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,CA,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10283,0.17582417582417587,0.8379376367614881,10,0.10713957474153846,2004-08-20,SHIPPED,3,8,2004,Ships,100,S700_3505,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,EMEA,Lincoln,Elizabeth,Small
10295,0.3076923076923077,1.0,5,0.21996342827228366,2004-09-10,SHIPPED,3,9,2004,Ships,100,S700_3505,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,EMEA,Yoshido,Juri,Medium
10306,0.28571428571428575,0.8652899343544858,4,0.17665820875001012,2004-10-14,SHIPPED,4,10,2004,Ships,100,S700_3505,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10315,0.27472527472527475,0.8105853391684903,3,0.16091266092038115,2004-10-29,SHIPPED,4,10,2004,Ships,100,S700_3505,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Small
10327,0.40659340659340665,0.7264770240700218,2,0.21747972710167957,2004-11-10,RESOLVED,4,11,2004,Ships,100,S700_3505,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Medium
10337,0.27472527472527475,0.8547592997811815,1,0.16827479822685207,2004-11-21,SHIPPED,4,11,2004,Ships,100,S700_3505,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,EMEA,Hernandez,Maria,Small
10350,0.27472527472527475,0.6900984682713349,13,0.1408320325395734,2004-12-02,SHIPPED,4,12,2004,Ships,100,S700_3505,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10373,0.3076923076923077,0.949945295404814,2,0.20538914626999993,2005-01-31,SHIPPED,1,1,2005,Ships,100,S700_3505,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,CA,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10386,0.4285714285714286,0.8916849015317287,2,0.26921247262083414,2005-03-01,RESOLVED,1,3,2005,Ships,100,S700_3505,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10397,0.46153846153846156,1.0,3,0.34634396687810237,2005-03-28,SHIPPED,1,3,2005,Ships,100,S700_3505,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,CA,31000,France,EMEA,Roulet,Annette,Medium
10414,0.2417582417582418,1.0,7,0.18726356863301588,2005-05-06,ON HOLD,2,5,2005,Ships,100,S700_3505,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,EMEA,Yoshido,Juri,Medium
10105,0.17582417582417587,1.0,7,0.15249616379193082,2003-02-11,SHIPPED,1,2,2003,Ships,99,S700_3962,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Small
10117,0.4285714285714286,0.7732494529540481,1,0.24055947243775494,2003-04-16,SHIPPED,2,4,2003,Ships,99,S700_3962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,CA,79903,Singapore,Japan,Natividad,Eric,Medium
10129,0.2637362637362638,0.8004649890590809,7,0.1529461416239053,2003-06-12,SHIPPED,2,6,2003,Ships,99,S700_3962,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,CA,WX3 6FW,UK,EMEA,Brown,Ann,Small
10142,0.3516483516483517,0.8004649890590809,4,0.2031848430996414,2003-08-08,SHIPPED,3,8,2003,Ships,99,S700_3962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10153,0.15384615384615385,1.0,3,0.12664596670605197,2003-09-28,SHIPPED,3,9,2003,Ships,99,S700_3962,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10167,0.2417582417582418,1.0,14,0.1853489570734383,2003-10-23,CANCELLED,4,10,2003,Ships,99,S700_3962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,CA,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10177,0.19780219780219782,1.0,5,0.15031244784264305,2003-11-07,SHIPPED,4,11,2003,Ships,99,S700_3962,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,CA,28023,Spain,EMEA,Fernandez,Jesus,Small
10185,0.17582417582417587,0.7189551422319476,5,0.09306673862390602,2003-11-14,SHIPPED,4,11,2003,Ships,99,S700_3962,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Small
10197,0.3186813186813187,0.9090536105032823,11,0.2047781469589366,2003-11-26,SHIPPED,4,11,2003,Ships,99,S700_3962,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,CA,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10208,0.29670329670329676,0.8004649890590809,5,0.17178565467730636,2004-01-02,SHIPPED,1,1,2004,Ships,99,S700_3962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,CA,69004,France,EMEA,Saveley,Mary,Small
10222,0.27472527472527475,0.9362691466083151,17,0.18185942310195014,2004-02-19,SHIPPED,1,2,2004,Ships,99,S700_3962,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,EMEA,Thompson,Valarie,Small
10232,0.3186813186813187,0.7597100656455142,2,0.1766765901973947,2004-03-20,SHIPPED,1,3,2004,Ships,99,S700_3962,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10248,0.3186813186813187,0.8682986870897156,8,0.1971094071100909,2004-05-07,CANCELLED,2,5,2004,Ships,99,S700_3962,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,EMEA,Yu,Kwai,Medium
10261,0.4835164835164836,0.7460339168490153,6,0.263911263195122,2004-06-17,SHIPPED,2,6,2004,Ships,99,S700_3962,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,EMEA,Fresnisre,Jean,Medium
10273,0.21978021978021983,1.0,9,0.18288290209232339,2004-07-21,SHIPPED,3,7,2004,Ships,99,S700_3962,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,CA,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10283,0.3516483516483517,0.8547592997811815,11,0.2142769437093908,2004-08-20,SHIPPED,3,8,2004,Ships,99,S700_3962,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,EMEA,Lincoln,Elizabeth,Medium
10294,0.4285714285714286,1.0,1,0.3095781310773661,2004-09-10,SHIPPED,3,9,2004,Ships,99,S700_3962,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA,EMEA,Barajas,Miguel,Medium
10306,0.2637362637362638,1.0,5,0.22304562936972955,2004-10-14,SHIPPED,4,10,2004,Ships,99,S700_3962,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10315,0.3406593406593407,0.8819748358862145,4,0.21311891252416243,2004-10-29,SHIPPED,4,10,2004,Ships,99,S700_3962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Medium
10327,0.3406593406593407,0.8168763676148796,3,0.20016955047067536,2004-11-10,RESOLVED,4,11,2004,Ships,99,S700_3962,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Medium
10337,0.3296703296703297,0.6155634573304157,7,0.15483869544662138,2004-11-21,SHIPPED,4,11,2004,Ships,99,S700_3962,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,EMEA,Hernandez,Maria,Small
10350,0.20879120879120883,1.0,16,0.1744487587743839,2004-12-02,SHIPPED,4,12,2004,Ships,99,S700_3962,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10373,0.3406593406593407,1.0,8,0.2605364294553136,2005-01-31,SHIPPED,1,1,2005,Ships,99,S700_3962,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,CA,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10386,0.2637362637362638,0.938183807439825,3,0.17515828264342861,2005-03-01,RESOLVED,1,3,2005,Ships,99,S700_3962,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10397,0.3296703296703297,1.0,2,0.24319316621901715,2005-03-28,SHIPPED,1,3,2005,Ships,99,S700_3962,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,CA,31000,France,EMEA,Roulet,Annette,Medium
10414,0.23076923076923078,0.8682986870897156,8,0.14395320230547465,2005-05-06,ON HOLD,2,5,2005,Ships,99,S700_3962,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,EMEA,Yoshido,Juri,Small
10106,0.46153846153846156,0.47264770240700216,10,0.18138738753311417,2003-02-17,SHIPPED,1,2,2003,Planes,74,S700_4002,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Small
10119,0.21978021978021983,0.4422866520787746,1,0.07776013975782076,2003-04-28,SHIPPED,2,4,2003,Planes,74,S700_4002,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Small
10131,0.21978021978021983,0.7966356673960613,2,0.12729152313819833,2003-06-16,SHIPPED,2,6,2003,Planes,74,S700_4002,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,EMEA,Lewis,Dan,Small
10143,0.3076923076923077,0.8067560175054704,5,0.1792154357101525,2003-08-10,SHIPPED,3,8,2003,Planes,74,S700_4002,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Small
10155,0.41758241758241765,0.8067560175054704,3,0.2423520311866989,2003-10-06,SHIPPED,4,10,2003,Planes,74,S700_4002,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,CA,21240,Finland,EMEA,Karttunen,Matti,Medium
10168,0.3626373626373627,0.7662746170678336,17,0.20229591630412325,2003-10-28,SHIPPED,4,10,2003,Planes,74,S700_4002,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,EMEA,Hirano,Juri,Medium
10178,0.4285714285714286,0.6751914660831511,2,0.21683637644321935,2003-11-08,SHIPPED,4,11,2003,Planes,74,S700_4002,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,CA,31000,France,EMEA,Roulet,Annette,Medium
10198,0.3736263736263737,0.5031455142231948,2,0.15180649188606152,2003-11-27,SHIPPED,4,11,2003,Planes,74,S700_4002,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,CA,1227 MM,Philippines,Japan,Cruz,Arnold,Small
10210,0.39560439560439564,0.5942286652078774,15,0.18173589977552576,2004-01-12,SHIPPED,1,1,2004,Planes,74,S700_4002,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10222,0.40659340659340665,0.6448304157549234,2,0.1986049216693001,2004-02-19,SHIPPED,1,2,2004,Planes,74,S700_4002,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,EMEA,Thompson,Valarie,Medium
10235,0.3076923076923077,0.624589715536105,11,0.1459170761440429,2004-04-02,SHIPPED,2,4,2004,Planes,74,S700_4002,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,EMEA,Lincoln,Elizabeth,Small
10250,0.3516483516483517,0.48290481400437635,12,0.13830862744261863,2004-05-11,SHIPPED,2,5,2004,Planes,74,S700_4002,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,EMEA,Frick,Sue,Small
10262,0.3186813186813187,0.6043490153172866,7,0.1474427362769628,2004-06-24,CANCELLED,2,6,2004,Planes,74,S700_4002,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10275,0.27472527472527475,0.624589715536105,17,0.12991418805102986,2004-07-23,SHIPPED,3,7,2004,Planes,74,S700_4002,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Small
10284,0.28571428571428575,0.5132658643326039,9,0.11609648642309534,2004-08-21,SHIPPED,3,8,2004,Planes,74,S700_4002,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,CA,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10296,0.4505494505494506,0.8170131291028446,5,0.2638847939108882,2004-09-15,SHIPPED,3,9,2004,Planes,74,S700_4002,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,CA,80686,Germany,EMEA,Donnermeyer,Michael,Medium
10308,0.3626373626373627,0.5638676148796499,15,0.159856830582611,2004-10-15,SHIPPED,4,10,2004,Planes,74,S700_4002,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,EMEA,Frick,Steve,Small
10316,0.41758241758241765,0.48290481400437635,7,0.16574404055094347,2004-11-01,SHIPPED,4,11,2004,Planes,74,S700_4002,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10328,0.3626373626373627,0.8067560175054704,12,0.2107837334484257,2004-11-12,SHIPPED,4,11,2004,Planes,74,S700_4002,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10339,0.4835164835164836,0.42368708971553615,8,0.17726112022422424,2004-11-23,SHIPPED,4,11,2004,Planes,74,S700_4002,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small
10352,0.17582417582417587,0.6650711159737419,1,0.08669352318672535,2004-12-03,SHIPPED,4,12,2004,Planes,74,S700_4002,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,MA,58339,USA,EMEA,Taylor,Leslie,Small
10361,0.3186813186813187,1.0,11,0.27904654697158304,2004-12-17,SHIPPED,4,12,2004,Planes,74,S700_4002,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10373,0.4285714285714286,0.3930525164113785,17,0.14857870972532972,2005-01-31,SHIPPED,1,1,2005,Planes,74,S700_4002,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,CA,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10386,0.41758241758241765,0.814004376367615,15,0.24406665259873228,2005-03-01,RESOLVED,1,3,2005,Planes,74,S700_4002,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
